X,Y,AccidentId,AccidentDateTime,AStreetNameAndSuffix,BStreetNameAndSuffix,FatalInjuries,MajorInjuries,ESRI_OID,Fatal_MajorInjuries,Involving,Nearest_Intersection,GlobalID
-121.92767612996488,37.301323809819117,547760,2014-06-22T21:04:00.000Z,SOUTHWEST EX,STOKES ST,1,0,359,1,Pedestrian,SOUTHWEST EX & STOKES ST,e103ea2b-092b-4cd0-890a-2af38d642eaa
-121.822037223095577,37.359301322661437,547797,2014-06-20T22:23:00.000Z,WHITE RD,WOODHAVEN DR,0,1,360,1,Motorist,97' south of WHITE RD & WOODHAVEN DR,216fb50b-e6ee-4111-a61b-55ecfb0dfbf7
-121.923806421865009,37.317288159097906,550356,2014-11-25T08:28:00.000Z,LEIGH AV,PARKMOOR AV,0,1,361,1,Motorist,LEIGH AV & PARKMOOR AV,e672cb54-8b8f-4507-b762-733c455e76e2
-121.889153129716306,37.243875131568537,543408,2014-10-17T23:38:00.000Z,BLOSSOM HILL RD,WALTRIP LN,1,0,362,1,Motorist,BLOSSOM HILL RD & WALTRIP LN,d120643c-34fe-497b-8587-90535c3e4ea0
-121.886875052546557,37.329612576864875,545355,2014-01-17T01:08:00.000Z,MARKET ST,SAN SALVADOR ST,0,1,363,1,Motorist,MARKET ST & SAN SALVADOR ST,c4d538df-cb98-4bc1-9611-2f970a982c94
-121.897026458070712,37.356410354014088,545411,2014-01-22T15:35:00.000Z,HEDDING ST,SEVENTH ST,0,1,364,1,Bicyclist,HEDDING ST & SEVENTH ST,5115879d-eebb-4671-befe-023232acad27
-121.874800173250023,37.245910200790355,547581,2015-01-23T18:19:00.000Z,ALMADEN EX,VIA MONTE DR,1,0,365,1,Pedestrian,ALMADEN EX & VIA MONTE DR,8502081a-b940-4093-a3bc-3ee594694422
-121.911592597171847,37.326014074361801,545281,2014-01-12T23:00:00.000Z,PARK AV,RACE ST,0,1,366,1,Bicyclist,PARK AV & RACE ST,4ec49760-94ad-4f6c-9517-27404e48e7a7
-121.854285934096922,37.280217814463342,547501,2014-06-05T23:32:00.000Z,HILLSDALE AV,VISTAPARK DR,0,1,367,1,Motorist,HILLSDALE AV & VISTAPARK DR,8d604dd5-13a0-44c3-a284-38fd443a29a8
-121.8032571653346,37.344628680560199,545368,2014-01-18T15:55:00.000Z,HAYWORTH DR,SYLVAN DR,0,1,368,1,Motorist,HAYWORTH DR & SYLVAN DR,ebe63f36-1b0c-4b04-bd3b-cfe797e83b8f
-121.927919957854158,37.337149816303892,543297,2013-08-30T21:17:00.000Z,HEDDING ST,PARK AV,0,1,369,1,Motorist,HEDDING ST & PARK AV,513a4ee7-d6a2-432d-8ce4-a0214d762fb7
-121.835794396175089,37.253607660211273,550455,2014-12-06T13:51:00.000Z,DON BASILLO WY,ENTRADA CEDROS ,0,1,370,1,Motorist,DON BASILLO WY & ENTRADA CEDROS ,294fa2e3-d704-4569-ad5a-cf73e8553132
-121.876032676662817,37.256985056356477,545416,2014-01-22T20:32:00.000Z,ALMADEN EX,WEST VALLEY FR,0,1,371,1,Motorist,ALMADEN EX & WEST VALLEY FR,ebe1cfbc-1bfa-4dbe-b68e-62b3ce3dfa24
-121.823488646523458,37.282392596607323,545453,2014-01-25T07:13:00.000Z,EL CAJON DR,SENTER RD,0,1,372,1,Motorist,105' north of EL CAJON DR & SENTER RD,008a7dc0-c9a4-4447-8a10-56c13589a57c
-121.882129704112387,37.403324872251396,543529,2013-09-11T21:06:00.000Z,CAPITOL AV,CROPLEY AV,0,1,373,1,Motorist,CAPITOL AV & CROPLEY AV,bbb9dd8b-3b2e-4e2a-9a13-3c36700594f7
-121.861190976847368,37.303598901606918,550568,2014-12-13T03:31:00.000Z,CURTNER AV,MONTEREY RD,0,2,374,2,Motorist,188' east of CURTNER AV & MONTEREY RD,64d1b3cf-e7c6-4291-ab1a-6ab13cf9a07b
-121.968786328424258,37.308332318989642,545622,2014-02-04T07:55:00.000Z,NOTTINGHAM PL,WILLIAMS RD,0,1,375,1,Motorist,NOTTINGHAM PL & WILLIAMS RD,83291754-c5bf-4862-b7ff-d8d3689cb71f
-121.862703160467021,37.356749459194582,543738,2014-10-13T19:59:00.000Z,MCKEE RD,THIRTY FOURTH ST,1,0,376,1,Pedestrian,MCKEE RD & THIRTY FOURTH ST,7acc1b47-c2c7-4d67-9c12-47014e1fac76
-121.753742964507495,37.279111677518451,543683,2013-10-06T16:40:00.000Z,MEADOWLANDS LN,SAN FELIPE RD,0,1,377,1,Motorist,MEADOWLANDS LN & SAN FELIPE RD,7ee6a276-6fec-455a-a274-bef54b58c6aa
-121.880634013651672,37.328605307640409,550609,2014-12-14T00:00:00.000Z,FOURTH ST,REED ST,0,1,378,1,Pedestrian,FOURTH ST & REED ST,4fd13ce5-afb6-4b28-a13a-2affd2deec2b
-121.827354826371362,37.321369110387053,550643,2015-04-23T21:04:00.000Z,SEACLIFF WY,TULLY RD,1,0,379,1,Pedestrian,SEACLIFF WY & TULLY RD,d21924f6-e629-4ffd-9501-a9539f65cfa3
-121.827354826371362,37.321369110387053,543739,2014-09-24T00:30:00.000Z,SEACLIFF WY,TULLY RD,1,0,380,1,Pedestrian,SEACLIFF WY & TULLY RD,118ff3a9-ae20-42c9-a862-c211321ef4a5
-121.878620239601247,37.337435847479405,543737,2014-10-26T00:59:00.000Z,SAN ANTONIO ST,TENTH ST,1,0,381,1,Pedestrian,300' north of SAN ANTONIO ST & TENTH ST,63f0f359-aedd-4535-84c2-6d1ff042487d
-121.842328807604019,37.311474239430368,550654,2014-12-16T17:12:00.000Z,GALVESTON AV,TULLY RD,0,1,382,1,Pedestrian,450' west of GALVESTON AV & TULLY RD,7bf6faba-b2e1-4365-a14d-f2e363d315ab
-121.822339644631484,37.324786323177626,545678,2014-12-05T17:25:00.000Z,BRAHMS AV,TULLY RD,1,0,383,1,Pedestrian,BRAHMS AV & TULLY RD,b1e7a258-0924-46c2-9f68-8b95f621a0a9
-121.876490818902795,37.336495387557449,543646,2013-09-18T12:53:00.000Z,ELEVENTH ST,SAN CARLOS ST,0,1,384,1,Motorist,ELEVENTH ST & SAN CARLOS ST,d982fabd-b98d-48a2-ade6-fb3178069841
-121.76756987848313,37.234822173506004,545670,2014-02-06T18:57:00.000Z,MONTEREY RD,RODLING WY,0,1,385,1,Motorist,MONTEREY RD & RODLING WY,33b439b4-8893-4ac8-bf64-e537fe1ae125
-122.008171138202698,37.310723964602715,543759,2013-09-24T18:10:00.000Z,BOLLINGER RD,TULIPAN DR,0,1,386,1,Bicyclist,BOLLINGER RD & TULIPAN DR,6b5e3117-e8f4-43ef-aa89-b844770c2d5b
-121.904709750702906,37.36815583232206,543834,2013-09-27T17:30:00.000Z,OLD BAYSHORE HW,QUEENS LN,0,1,387,1,Motorist,OLD BAYSHORE HW & QUEENS LN,1ac83f5a-c00c-484f-9720-78b95f78d5e4
-121.876148754649378,37.393649139502116,550759,2014-12-23T17:05:00.000Z,FOUR OAKS RD,HOSTETTER RD,0,1,388,1,Motorist,312' east of FOUR OAKS RD & HOSTETTER RD,b83673b6-cb06-4a0d-9571-0b9b43b2a329
-121.913634579496346,37.306583131569866,543825,2013-09-26T19:15:00.000Z,MERIDIAN AV,WESTWOOD DR,0,1,389,1,Motorist,80' south of MERIDIAN AV & WESTWOOD DR,1eb9c66a-efe8-47ef-99bf-691c3dca3df2
-121.82925582845283,37.325764389311118,550647,2014-12-16T07:14:00.000Z,KING RD,WAVERLY AV,0,1,390,1,Pedestrian,KING RD & WAVERLY AV,761659ae-8471-47f0-9cc7-58113d510202
-121.919384642821726,37.316267786875763,547924,2014-07-03T20:16:00.000Z,COLLEGE DR,MOORPARK AV,0,1,391,1,Pedestrian,COLLEGE DR & MOORPARK AV,fc37a5b2-bf15-441d-8d60-d63b36cb98f8
-121.79890270196347,37.257234427732818,543798,2013-10-10T17:36:00.000Z,BLOSSOM HILL RD,SOUTH VALLEY FR,0,1,392,1,Motorist,BLOSSOM HILL RD & SOUTH VALLEY FR,84e39e65-4eff-438c-ba81-d793668f5303
-121.835040816981689,37.295139420315643,550766,2014-12-24T00:09:00.000Z,SENTER RD,SOUTHSIDE DR,0,1,393,1,Bicyclist,SENTER RD & SOUTHSIDE DR,05df142a-6e6d-41ce-8ff8-0bd6efdf859a
-121.814310875538226,37.350822763549779,548290,2015-02-21T13:46:00.000Z,MT VISTA DR,WHITE RD,1,1,394,2,Pedestrian,75' south of MT VISTA DR & WHITE RD,d178875d-efd8-4dc9-8677-ade0b4bd3e64
-121.870383309742735,37.229298853371652,548187,2014-07-21T21:37:00.000Z,ALMADEN EX,REDMOND AV,0,1,395,1,Motorist,ALMADEN EX & REDMOND AV,f1b26387-b1dd-47e9-bac0-9abf8969d91a
-121.939132224782341,37.41820406119551,548195,2014-07-22T10:31:00.000Z,HOLGER WY,ZANKER RD,0,1,396,1,Motorist,898' west of HOLGER WY & ZANKER RD,4224777c-d3ea-4b05-9a90-5fd82bdda0c7
-121.865639375108856,37.325773660015152,545874,2014-02-21T20:25:00.000Z,KEYES ST,SENTER RD,0,1,397,1,Pedestrian,174' west of KEYES ST & SENTER RD,75020326-0f37-4150-87cd-1eec8043adb4
-121.902648878608247,37.399183941227946,545943,2014-02-25T23:15:00.000Z,ATTEBERRY LN,OAKLAND RD,0,1,398,1,Motorist,414' north of ATTEBERRY LN & OAKLAND RD,2a342d75-585b-4c97-bb3e-4f432a182b1e
-121.862703160467021,37.356749459194582,550861,2014-12-29T17:50:00.000Z,MCKEE RD,THIRTY FOURTH ST,0,1,399,1,Pedestrian,MCKEE RD & THIRTY FOURTH ST,91ab1a2d-871e-4820-b07c-c33e18368d9e
-121.829027999382362,37.349455850896511,550935,2015-01-04T19:21:00.000Z,GALAHAD AV,STORY RD,0,1,400,1,Pedestrian,GALAHAD AV & STORY RD,3bc726a3-c9f0-4b07-bf2a-765cc8dbd3f9
-121.872493653966018,37.295125435994834,548329,2014-08-01T02:00:00.000Z,CURTNER AV,GUADALUPE FR,0,2,401,2,Motorist,CURTNER AV & GUADALUPE FR,0a32dc48-4643-4ee1-9470-c846ac2d3ccb
-121.770022357630623,37.320910573875764,543986,2013-11-04T08:48:00.000Z,ALTAMARA AV,RUE MIRASSOU ,0,1,402,1,Pedestrian,300' south of ALTAMARA AV & RUE MIRASSOU ,d9c811c8-2d1b-4260-a511-a0b6feb52c89
-121.886616173060247,37.309195372616713,550855,2014-12-29T05:28:00.000Z,ALMA AV,BELMONT WY,0,1,403,1,Bicyclist,165' west of ALMA AV & BELMONT WY,f23eebfe-b5b1-47d3-8e22-6496fa9ceff3
-121.840682881926512,37.35554406654142,543940,2013-10-13T18:43:00.000Z,CAPITOL EX,JACKSON AV,0,1,404,1,Motorist,CAPITOL EX & JACKSON AV,82dd38f1-082e-48b0-ab54-02b5ffba07c1
-121.872220832826869,37.371044220754207,544040,2013-10-16T13:10:00.000Z,COMMODORE DR,KING RD,0,1,405,1,Bicyclist,COMMODORE DR & KING RD,9d80e777-f0e8-47ba-b100-e0acffbe9fac
-121.842345671456073,37.390452727531013,550848,2014-12-28T08:29:00.000Z,PENITENCIA CREEK RD,PIEDMONT RD,0,1,406,1,Motorist,173' north of PENITENCIA CREEK RD & PIEDMONT RD,1b563247-2b5b-4d9c-b216-1fcb1e9c9272
-121.889795073705571,37.391772408022618,548377,2014-08-04T00:41:00.000Z,LUNDY AV,MCKAY DR,0,1,407,1,Pedestrian,LUNDY AV & MCKAY DR,e81bef0f-29cf-47dd-987b-65086baba316
-121.847180994968895,37.353159824971343,548457,2014-08-09T22:35:00.000Z,SUNSET AV,SUNSET VIEW PL,0,1,408,1,Pedestrian,SUNSET AV & SUNSET VIEW PL,03f355a3-2a02-4e4c-9918-da56e3578ad1
-121.860573875371699,37.386563073986004,552894,2015-04-29T11:53:00.000Z,BERRYESSA RD,CAPITOL AV,0,1,409,1,Motorist,171' east of BERRYESSA RD & CAPITOL AV,cda6bf27-c885-4913-90db-a55742a0a826
-121.821524076372981,37.339957094516201,548597,2015-02-28T19:10:00.000Z,LEEWARD DR,OCALA AV,1,1,410,2,Motorist,LEEWARD DR & OCALA AV,0a5c5ebd-b9a6-427b-b585-32ed69cd5f51
-121.818262264921714,37.230203174730235,551180,2015-01-23T08:11:00.000Z,CURIE DR,LEAN AV,0,1,411,1,Pedestrian,50' east of CURIE DR & LEAN AV,4396a94a-69d4-489c-bf1a-ad989b13aa96
-121.870906436573009,37.351236591242973,551189,2015-01-23T16:16:00.000Z,JULIAN ST,PERUKA PL,0,1,412,1,Pedestrian,JULIAN ST & PERUKA PL,8e721b33-b6d4-4245-86e4-8f1f6677d6ce
-121.877163489267076,37.342546884398367,552957,2015-03-20T16:46:00.000Z,FOURTEENTH ST,SANTA CLARA ST,0,1,413,1,Pedestrian,FOURTEENTH ST & SANTA CLARA ST,88a8ca0f-9a34-4dab-9cba-67954fd51f18
-121.793421443554507,37.297150908466456,546104,2014-12-16T23:59:00.000Z,CHISIN ST,YERBA BUENA RD,1,0,414,1,Motorist,590' east of CHISIN ST & YERBA BUENA RD,35da5550-5b9f-46cb-9ffe-f1f664752ec7
-121.807964154885099,37.316196107277229,551240,2015-02-02T15:46:00.000Z,CAPITOL EX,NIEMAN BL,0,2,415,2,Motorist,CAPITOL EX & NIEMAN BL,60b5e33f-57a0-45dd-b6f4-9dc739bd9989
-121.829010739891089,37.272458363090863,548562,2014-08-16T15:15:00.000Z,MONTEREY RD,SKYWAY DR,0,1,416,1,Motorist,814' north of MONTEREY RD & SKYWAY DR,9e02373d-0468-416f-b818-046f243561ba
-121.820066843568497,37.340742632369398,548589,2014-08-17T21:28:00.000Z,CAPITOL EX,OCALA AV,0,3,417,3,Motorist,CAPITOL EX & OCALA AV,16412ddf-1ca2-4db7-aa29-fb7f6d436f64
-121.934573275094095,37.331969716522984,551131,2015-01-16T20:04:00.000Z,BASCOM AV,HEDDING ST,0,1,418,1,Motorist,150' east of BASCOM AV & HEDDING ST,5f4f92c5-a874-41a1-9417-dd3a9383af02
-121.89916238049581,37.355395656331162,548629,2014-08-20T08:15:00.000Z,FIFTH ST,HEDDING ST,0,1,419,1,Motorist,FIFTH ST & HEDDING ST,cba27460-6ec3-432f-9adc-881b785bf1c6
-121.912941554983277,37.398107989939689,551015,2015-01-08T21:57:00.000Z,MONTAGUE EX,OTOOLE AV,0,1,420,1,Bicyclist,MONTAGUE EX & OTOOLE AV,076026a1-221a-474d-84c7-39655191d3ed
-121.931327992184492,37.250549363701076,543997,2013-11-05T06:11:00.000Z,UNION (S) AV,WEST VALLEY FR,0,1,421,1,Pedestrian,UNION (S) AV & WEST VALLEY FR,634e7f1a-f108-4858-9fca-effe081dd5f4
-121.882223795546068,37.318930095126561,551009,2015-01-08T12:20:00.000Z,ALMADEN AV,WILLOW ST,0,1,422,1,Motorist,ALMADEN AV & WILLOW ST,48bdd2b6-5b69-4ad4-b6ba-6aba46221cf7
-121.904674227193155,37.267949036661811,548519,2015-02-28T03:13:00.000Z,HILLSDALE AV,MERIDIAN AV,1,2,423,3,Motorist,HILLSDALE AV & MERIDIAN AV,9fe81d41-227a-40aa-84d2-91e6cc1b8964
-121.888523048906691,37.341121134198779,552994,2015-05-08T08:30:00.000Z,FIFTH ST,ST JAMES ST,0,1,424,1,Pedestrian,FIFTH ST & ST JAMES ST,3b566cfc-bfb4-4829-9005-49cfdd8c2030
-121.82891956419104,37.320306949722799,552960,2015-03-02T17:46:00.000Z,ALVIN AV,TULLY RD,0,1,425,1,Bicyclist,ALVIN AV & TULLY RD,70b45d13-61f0-4f32-b64f-c574047e41b2
-121.803269020933598,37.314067569326909,551211,2015-01-28T08:08:00.000Z,EVERDALE DR,NIEMAN BL,0,1,426,1,Pedestrian,EVERDALE DR & NIEMAN BL,ea4b7bb4-3e92-4327-b5d0-3bd33313c445
-121.866242052357151,37.254579478550085,552754,2015-05-10T00:36:00.000Z,THORNWOOD DR,WINFIELD BL,0,1,427,1,Motorist,THORNWOOD DR & WINFIELD BL,5f4a201f-1418-4fff-a530-360d8e965e21
-121.970574634291708,37.308290601662691,551222,2015-01-28T18:51:00.000Z,OAKMONT PL,WILLIAMS RD,0,1,428,1,Pedestrian,125' east of OAKMONT PL & WILLIAMS RD,d1d5dc00-8824-4d7c-91ea-16aeafb0a9ff
-121.830850883310163,37.251293182860174,546066,2014-03-05T20:57:00.000Z,BLOSSOM HILL RD,SNELL AV,0,1,429,1,Motorist,BLOSSOM HILL RD & SNELL AV,e0a9f419-4bd1-4cf2-849b-203cc0ef7f23
-121.976386559648319,37.278873549176119,548371,2014-08-03T16:17:00.000Z,FENIAN DR,VALERIE DR,0,3,430,3,Motorist,FENIAN DR & VALERIE DR,93a6a636-ee7a-4dcf-8c15-d05ddf5e71a3
-121.873486015643337,37.229291102144806,552843,2015-05-19T19:19:00.000Z,MOSS OAK WY,REDMOND AV,0,2,431,2,Motorist,MOSS OAK WY & REDMOND AV,02fd4f0e-4cc8-4126-82de-859cc90e2c8b
-121.84302651968504,37.370082251983249,552913,2015-04-17T15:08:00.000Z,CAPITOL AV,MCKEE RD,0,2,432,2,Motorist,CAPITOL AV & MCKEE RD,11a1a2bf-8211-4c38-9080-18f29189e4e1
-121.897975980582117,37.388019970243768,553115,2015-06-01T11:45:00.000Z,FEASEL CT,WAYNE AV,0,1,433,1,Motorist,FEASEL CT & WAYNE AV,31956860-e7af-49f6-ae05-d7b6889080fb
-121.890578928758245,37.336172480417517,553031,2015-05-29T21:06:00.000Z,FIRST ST,SANTA CLARA ST,0,1,434,1,Pedestrian,FIRST ST & SANTA CLARA ST,9eb187af-41fe-4e6a-a880-50410dd70f3c
-121.858604001241531,37.318297997697393,546254,2014-03-18T01:23:00.000Z,PHELAN AV,SENTER RD,0,1,435,1,Motorist,PHELAN AV & SENTER RD,07532d39-29bc-433b-bb9a-e063f37a87c0
-121.906217832041762,37.326227216109693,548793,2014-08-30T17:18:00.000Z,PARK AV,SUNOL ST,0,1,436,1,Motorist,PARK AV & SUNOL ST,a3e09356-c639-4975-a652-ecd1b48aec15
-121.913007652493448,37.344257123357714,548724,2014-08-26T13:40:00.000Z,COLEMAN AV,EMORY ST,0,1,437,1,Motorist,COLEMAN AV & EMORY ST,30aa7248-7403-4eec-81c2-bef670c5a722
-121.83640158839755,37.236829183345556,551237,2015-02-01T04:58:00.000Z,GERONIMO DR,SANTA TERESA BL,0,1,438,1,Motorist,160' east of GERONIMO DR & SANTA TERESA BL,1beded20-0694-4383-a376-405cb69bd7db
-121.977334957218247,37.311413635604978,553122,2015-07-07T05:52:00.000Z,MANZANITA DR,SARATOGA AV,1,0,439,1,Motorist,67' south of MANZANITA DR & SARATOGA AV,293aad5f-37b9-4b78-886a-6523facfd72f
-121.895422747792566,37.231553384497218,553156,2015-06-03T12:44:00.000Z,ALMADEN VALLEY DR,COLEMAN RD,0,1,440,1,Motorist,555' east of ALMADEN VALLEY DR & COLEMAN RD,c413f269-859f-47bd-b10e-1c6f2323fa56
-121.903809494391425,37.240140654903705,546215,2014-03-15T17:15:00.000Z,CAMDEN AV,KOOSER RD,0,1,441,1,Motorist,CAMDEN AV & KOOSER RD,b7e0c9cc-c395-4271-a492-00a030edb6fb
-121.863683443744435,37.274650923350706,551311,2015-02-10T02:15:00.000Z,CAPITOL EX,GUADALUPE FR,0,1,442,1,Motorist,CAPITOL EX & GUADALUPE FR,f958bcdc-5fc7-4311-a149-46d738073551
-121.858883641345585,37.252837313855018,548766,2014-08-28T02:12:00.000Z,SANTA TERESA BL,THORNWOOD DR,0,1,443,1,Motorist,SANTA TERESA BL & THORNWOOD DR,87b472aa-6683-4c32-915d-80ffb3527d4e
-121.862349497874135,37.34957122818458,546226,2014-03-16T00:54:00.000Z,BAYSHORE FR,SANTA CLARA ST,0,1,444,1,Motorist,60' south of BAYSHORE FR & SANTA CLARA ST,40ca3a5c-0829-4acc-ab77-2988b689cae3
-121.779387770142591,37.276648907390431,553300,2015-06-10T15:52:00.000Z,HAWKSTONE WY,SILVER CREEK VALLEY RD,0,1,445,1,Motorist,2590' south of HAWKSTONE WY & SILVER CREEK VALLEY RD,11e35b0c-24b3-456a-a990-4de495363839
-121.992282045004274,37.309725751606059,548773,2014-08-28T20:08:00.000Z,CASTLEWOOD DR,MOORPARK AV,0,1,446,1,Bicyclist,CASTLEWOOD DR & MOORPARK AV,c6ee4b16-1a9a-48c9-b6ed-3c35b6733090
-121.830612248466664,37.348384047836078,553370,2015-06-17T23:00:00.000Z,LEEWARD DR,STORY RD,0,1,447,1,Motorist,170' west of LEEWARD DR & STORY RD,a8996c52-a6bf-4677-a813-3cfc3b84a571
-121.781085159386677,37.322087377392286,553123,2015-07-10T10:46:00.000Z,PINEGATE WY,RUBY AV,1,1,448,2,Motorist,275' north of PINEGATE WY & RUBY AV,dc38dc13-9e5c-4af2-b9d6-3797ec33c556
-121.905222881467836,37.361539947829655,551358,2015-02-12T20:48:00.000Z,FOURTH ST,ROSEMARY ST,0,1,449,1,Pedestrian,1320' north of FOURTH ST & ROSEMARY ST,7ef29fbe-c2fa-4484-8a74-377719eb6256
-121.869982593899337,37.303461503882048,551320,2015-02-10T18:05:00.000Z,CIMINO AV,LITTLE ORCHARD ST,0,1,450,1,Pedestrian,235' north of CIMINO AV & LITTLE ORCHARD ST,77878f3f-7b31-4859-ab6d-522cc4cb2088
-121.800630732259108,37.335551686650263,551363,2015-02-13T12:03:00.000Z,TULLY RD,WHITE RD,0,1,451,1,Motorist,TULLY RD & WHITE RD,583d9aa7-9dd4-4f2c-a416-78f685cd52d9
-121.856392710493509,37.415926805609452,548849,2014-09-03T21:23:00.000Z,CROPLEY AV,PIEDMONT RD,0,2,452,2,Motorist,CROPLEY AV & PIEDMONT RD,ffd2f993-3ba7-4c34-826a-adb5a7db8e00
-121.846271830129567,37.328934521954366,548868,2014-09-04T18:17:00.000Z,SANTEE DR,TAMI LEE DR,0,1,453,1,Bicyclist,SANTEE DR & TAMI LEE DR,8732319d-66aa-40cc-9cb1-cb63c31c5683
-121.87848378471358,37.310635917159019,546457,2014-03-30T01:28:00.000Z,ALMADEN EX,SHADOW RUN DR,0,1,454,1,Motorist,205' north of ALMADEN EX & SHADOW RUN DR,b61966ec-9c1c-4d94-9835-fdfee02329b0
-121.850133100968705,37.365263768438666,551370,2015-02-13T20:20:00.000Z,JACKSON AV,MCKEE RD,0,1,455,1,Pedestrian,356' west of JACKSON AV & MCKEE RD,d0c1d236-7da0-4e9f-9a44-c4f81f9d5998
-121.846587446506135,37.265868804286903,553410,2015-06-19T04:05:00.000Z,BRANHAM LN,VISTAPARK DR,0,2,456,2,Motorist,BRANHAM LN & VISTAPARK DR,bfaab151-b9b7-4e40-89fc-1eda038dba3b
-121.92184891432963,37.306690610005802,553369,2015-06-17T20:37:00.000Z,LEIGH AV,SOUTHWEST EX,0,2,457,2,Motorist,LEIGH AV & SOUTHWEST EX,8cc9735f-fc7f-4826-acfd-d6894b195ea3
-121.820060351194925,37.284409498880422,553634,2015-08-02T22:09:00.000Z,HELLYER AV,RIDGEBROOK WY,1,0,458,1,Pedestrian,60' west of HELLYER AV & RIDGEBROOK WY,5bef23e0-ba1d-45df-acbd-924e37fbf9d2
-121.761987808596331,37.219722786913458,553635,2015-08-08T00:11:00.000Z,BAYLISS DR,SANTA TERESA BL,1,0,459,1,Pedestrian,BAYLISS DR & SANTA TERESA BL,3e283b9b-2512-4b58-96af-055bfccc064b
-121.938386236239367,37.323332975060744,546692,2014-04-05T22:35:00.000Z,NIMITZ FR,STEVENS CREEK BL,0,1,460,1,Pedestrian,NIMITZ FR & STEVENS CREEK BL,0b1853b8-4f28-46ac-898c-63b7b26237c0
-121.8348497956393,37.345505341621703,552631,2015-05-21T16:39:00.000Z,KARL ST,STORY RD,0,1,461,1,Pedestrian,170' west of KARL ST & STORY RD,0f9fb272-fbde-45b3-b584-a7007776a9ad
-121.83541832901065,37.270025422263835,551020,2015-01-09T14:06:00.000Z,ADRAGNA CT,SNELL AV,0,1,462,1,Bicyclist,ADRAGNA CT & SNELL AV,cd412fa2-a5f3-4883-aef2-1ae4f236e8da
-121.834382135516364,37.348831761456026,553451,2015-06-21T06:18:00.000Z,CINDERELLA LN,JACKSON AV,0,1,463,1,Motorist,CINDERELLA LN & JACKSON AV,7ef03740-0c87-43cc-a543-67e610b71005
-121.853829760671516,37.390798933987995,548970,2014-09-14T04:28:00.000Z,BERRYESSA RD,SUMMERWINGS CT,0,1,464,1,Motorist,60' east of BERRYESSA RD & SUMMERWINGS CT,0e627aa4-1ffa-452f-ae0d-8ec81a7088aa
-121.825674570806584,37.237474349540022,546487,2014-04-01T13:52:00.000Z,PINELAND AV,SANTA TERESA BL,0,2,465,2,Pedestrian,PINELAND AV & SANTA TERESA BL,519327f2-02d5-4800-ad74-eb857720f43a
-121.911240875625396,37.369714619643041,553388,2015-06-18T23:17:00.000Z,FOURTH ST,OLD BAYSHORE HW,0,1,466,1,Motorist,FOURTH ST & OLD BAYSHORE HW,138e9b7a-3afd-41a4-87f4-708af312fbf1
-121.897581187583512,37.269879863213241,546564,2014-04-06T01:44:00.000Z,CORTE DEL ARBOL ,HILLSDALE AV,0,1,467,1,Pedestrian,194' east of CORTE DEL ARBOL  & HILLSDALE AV,af029f6d-5afd-4c92-9076-2496d0ddeea2
-121.858912313821207,37.254805314679722,549061,2014-09-16T16:15:00.000Z,SANTA TERESA BL,WEST VALLEY FR,0,1,468,1,Bicyclist,SANTA TERESA BL & WEST VALLEY FR,93b31de7-ffff-482e-8624-c6086c0facb4
-121.861190976847368,37.303598901606918,549087,2014-09-17T19:59:00.000Z,CURTNER AV,MONTEREY RD,0,1,469,1,Pedestrian,663' east of CURTNER AV & MONTEREY RD,0e4f1647-f2a4-4ccd-aaa9-d8b237e72ac5
-121.876032676662817,37.256985056356477,549031,2014-09-11T13:25:00.000Z,ALMADEN EX,WEST VALLEY FR,0,1,470,1,Motorist,ALMADEN EX & WEST VALLEY FR,d02a712e-d93b-4e90-8298-d0d8793fd272
-121.92184891432963,37.306690610005802,549063,2014-09-16T21:30:00.000Z,LEIGH AV,SOUTHWEST EX,0,1,471,1,Pedestrian,510' south of LEIGH AV & SOUTHWEST EX,861f04b4-cfc6-4971-b1d3-c38b34c7fff8
-121.861190976847368,37.303598901606918,549151,2014-09-22T00:41:00.000Z,CURTNER AV,MONTEREY RD,0,1,472,1,Pedestrian,192' north of CURTNER AV & MONTEREY RD,a3f45f98-a3b6-4d7b-9ed9-353a20e126a2
-121.891441065950318,37.36258058447855,551595,2015-02-28T00:40:00.000Z,BAYSHORE FR,OAKLAND RD,0,1,473,1,Motorist,BAYSHORE FR & OAKLAND RD,7d7e50bc-c68b-4141-95ca-16f637b445b7
-121.783090748728071,37.292831131265523,551613,2015-03-01T06:18:00.000Z,HILLSTONE DR,SILVER CREEK VALLEY RD,0,1,474,1,Motorist,250' north of HILLSTONE DR & SILVER CREEK VALLEY RD,ef1e61cf-7fe4-4d57-a981-18ce28737bb9
-121.850814409721025,37.238787113130833,549314,2014-10-01T20:25:00.000Z,CAHALAN AV,SANTA TERESA BL,0,1,475,1,Motorist,CAHALAN AV & SANTA TERESA BL,e6b6f4e4-7e57-4a36-a706-5a9e3b75ca7c
-121.939608812196852,37.272512149123848,549160,2015-03-07T18:53:00.000Z,CURTNER AV,JOSEPH AV,1,0,476,1,Motorist,128' west of CURTNER AV & JOSEPH AV,0fbfbb96-ee62-4cdb-9b2e-cdfd131020cb
-121.950130917987238,37.316093358717794,546654,2014-04-13T00:54:00.000Z,MOORPARK AV,WINCHESTER BL,0,1,477,1,Pedestrian,96' north of MOORPARK AV & WINCHESTER BL,32682b22-fab4-43cc-a6bc-c3e8502f51ea
